Hour,Temperature,Energy_production_DC_35,Energy_production_AC_35,Rad_onto_module_area_35,Energy_production_DC_45,Energy_production_AC_45,Rad_onto_module_area_45
1950,2.5,23,3,129,22,3,123
1951,3.6,622,517,"2,915",604,500,"2,837"
1952,5,"1,489","1,387","6,719","1,465","1,362","6,615"
1953,6,"2,330","2,236","10,328","2,306","2,212","10,229"
1954,7,"3,394","3,309","14,843","3,386","3,301","14,809"
1955,8,"3,796","3,713","16,541","3,817","3,734","16,629"
1956,9,"3,857","3,774","16,830","3,854","3,771","16,818"
1957,9,"3,519","3,434","15,432","3,508","3,424","15,389"
1958,10,"3,060","2,972","13,506","3,042","2,954","13,432"
1959,10,"2,060","1,964","9,253","2,033","1,936","9,135"
1960,9,"1,563","1,461","7,100","1,545","1,443","7,025"
1961,8.3,582,477,"2,766",566,462,"2,695"
1962,7.4,8,0.5,50,8,0.4,48
1963,6.7,0,0,0,0,0,0
1964,6,0,0,0,0,0,0
1965,5.3,0,0,0,0,0,0
1966,4.5,0,0,0,0,0,0
1967,3.7,0,0,0,0,0,0
1968,3.2,0,0,0,0,0,0
1969,2.6,0,0,0,0,0,0
1970,2,0,0,0,0,0,0
1971,1.6,0,0,0,0,0,0
1972,1.3,0,0,0,0,0,0
1973,1.1,0,0,0,0,0,0
1974,1.2,25,4,140,24,4,133
1975,3,"1,448","1,345","6,516","1,477","1,374","6,640"
1976,5,"3,442","3,358","14,981","3,559","3,475","15,466"
1977,7,"5,360","5,280","23,017","5,547","5,467","23,790"
1978,8,"4,119","4,038","17,907","4,159","4,078","18,075"
1979,10,"5,729","5,648","24,654","5,868","5,786","25,228"
1980,10,"5,868","5,787","25,282","6,010","5,927","25,868"
1981,11,"5,407","5,327","23,391","5,527","5,447","23,892"
1982,11,"5,614","5,534","24,259","5,771","5,690","24,910"
1983,11,"1,776","1,676","8,050","1,742","1,642","7,904"
1984,10,"1,673","1,572","7,587","1,662","1,561","7,539"
1985,8.8,667,562,"3,154",653,548,"3,091"
1986,7.6,20,3,115,19,2,110
1987,7.1,0,0,0,0,0,0
1988,6.6,0,0,0,0,0,0
1989,6.2,0,0,0,0,0,0
1990,5.7,0,0,0,0,0,0
1991,5.2,0,0,0,0,0,0
1992,4.8,0,0,0,0,0,0
1993,4.4,0,0,0,0,0,0
1994,4,0,0,0,0,0,0
1995,3.8,0,0,0,0,0,0
1996,3.6,0,0,0,0,0,0
1997,3.5,0,0,0,0,0,0
1998,3.6,27,4,150,26,4,142
1999,4.6,538,435,"2,549",515,412,"2,442"
2000,6,"1,147","1,042","5,249","1,105",999,"5,065"
2001,7,"1,782","1,683","8,010","1,729","1,629","7,779"
2002,8,"2,293","2,198","10,206","2,230","2,135","9,939"
2003,8,"2,739","2,649","12,125","2,697","2,606","11,944"
2004,9,"2,607","2,515","11,578","2,538","2,446","11,285"
2005,9,"2,543","2,451","11,311","2,476","2,383","11,028"
2006,10,"2,149","2,054","9,642","2,087","1,991","9,375"
2007,10,"1,616","1,515","7,341","1,562","1,460","7,108"
2008,9,741,635,"3,487",703,597,"3,317"
2009,8.4,284,193,"1,399",269,180,"1,330"
2010,7.6,10,1,57,9,1,54
2011,7.1,0,0,0,0,0,0
2012,6.6,0,0,0,0,0,0
2013,6.1,0,0,0,0,0,0
2014,5.6,0,0,0,0,0,0
2015,5,0,0,0,0,0,0
2016,4.6,0,0,0,0,0,0
2017,4,0,0,0,0,0,0
2018,3.5,0,0,0,0,0,0
2019,3.3,0,0,0,0,0,0
2020,3,0,0,0,0,0,0
2021,2.5,0,0,0,0,0,0
2022,2.9,22,3,120,20,3,115
2023,3.9,456,355,"2,171",432,332,"2,065"
2024,5,"1,073",967,"4,917","1,030",924,"4,730"
2025,6,"1,258","1,154","5,729","1,205","1,100","5,497"
2026,6,"1,823","1,723","8,171","1,757","1,657","7,890"
2027,8,"3,143","3,056","13,782","3,109","3,022","13,637"
2028,8,"2,606","2,514","11,537","2,533","2,441","11,231"
2029,8,"1,929","1,831","8,663","1,860","1,761","8,367"
2030,9,"2,129","2,033","9,521","2,063","1,966","9,239"
2031,9,"1,770","1,671","7,989","1,715","1,615","7,751"
2032,8,"1,602","1,501","7,261","1,585","1,484","7,189"
2033,7.8,470,368,"2,254",448,347,"2,154"
2034,7.1,11,1,67,11,1,64
2035,6.5,0,0,0,0,0,0
2036,5.9,0,0,0,0,0,0
2037,5.4,0,0,0,0,0,0
2038,4.8,0,0,0,0,0,0
2039,4.2,0,0,0,0,0,0
2040,3.7,0,0,0,0,0,0
2041,3.3,0,0,0,0,0,0
2042,2.8,0,0,0,0,0,0
2043,2.5,0,0,0,0,0,0
2044,2.3,0,0,0,0,0,0
2045,2.1,0,0,0,0,0,0
2046,2.4,75,27,392,71,24,373
2047,5,"1,638","1,537","7,359","1,655","1,555","7,433"
2048,7,"3,776","3,694","16,443","3,884","3,802","16,893"
2049,9,"5,242","5,162","22,642","5,412","5,332","23,348"
2050,11,"6,534","6,449","28,113","6,751","6,664","29,011"
2051,13,"7,293","7,201","31,386","7,547","7,453","32,443"
2052,14,"6,534","6,449","28,288","6,711","6,624","29,026"
2053,15,"7,129","7,039","30,837","7,369","7,276","31,839"
2054,15,"6,593","6,507","28,614","6,825","6,738","29,585"
2055,15,"4,898","4,818","21,500","5,044","4,965","22,119"
2056,14,"3,166","3,079","14,123","3,245","3,159","14,462"
2057,13,"1,401","1,297","6,462","1,408","1,305","6,493"
2058,11.6,46,11,251,44,10,239
2059,10.6,0,0,0,0,0,0
2060,9.7,0,0,0,0,0,0
2061,8.8,0,0,0,0,0,0
2062,7.8,0,0,0,0,0,0
2063,6.9,0,0,0,0,0,0
2064,6.1,0,0,0,0,0,0
2065,5.3,0,0,0,0,0,0
2066,4.4,0,0,0,0,0,0
2067,3.9,0,0,0,0,0,0
2068,3.4,0,0,0,0,0,0
2069,3.1,0,0,0,0,0,0
2070,3.5,89,35,461,85,32,439
2071,6,"1,500","1,398","6,776","1,502","1,399","6,782"
2072,8,"3,287","3,202","14,399","3,359","3,274","14,699"
2073,9,"4,575","4,495","19,839","4,683","4,603","20,287"
2074,11,"6,074","5,991","26,164","6,246","6,163","26,878"
2075,13,"7,106","7,016","30,513","7,334","7,242","31,459"
2076,14,"8,061","7,960","34,507","8,339","8,234","35,655"
2077,15,"7,982","7,882","34,309","8,270","8,166","35,504"
2078,16,"6,785","6,697","29,363","7,020","6,931","30,345"
2079,15,"5,071","4,991","22,200","5,226","5,146","22,850"
2080,15,"3,220","3,134","14,347","3,291","3,205","14,648"
2081,14,"1,081",975,"5,046","1,071",965,"5,005"
2082,11.9,42,10,229,40,9,218
2083,10.8,0,0,0,0,0,0
2084,9.7,0,0,0,0,0,0
2085,8.6,0,0,0,0,0,0
2086,7.5,0,0,0,0,0,0
2087,6.3,0,0,0,0,0,0
2088,5.5,0,0,0,0,0,0
2089,4.5,0,0,0,0,0,0
2090,3.5,0,0,0,0,0,0
2091,2.9,0,0,0,0,0,0
2092,2.4,0,0,0,0,0,0
2093,2,0,0,0,0,0,0
2094,2.3,76,27,397,72,25,377
2095,4,"1,034",928,"4,736","1,009",903,"4,626"
2096,6,"2,217","2,122","9,839","2,199","2,103","9,762"
2097,7,"3,498","3,414","15,278","3,499","3,414","15,279"
2098,9,"5,055","4,975","21,809","5,140","5,060","22,158"
2099,10,"6,065","5,983","26,089","6,190","6,106","26,605"
2100,11,"6,768","6,681","29,100","6,945","6,856","29,834"
2101,12,"6,790","6,703","29,211","6,980","6,891","29,998"
2102,13,"5,796","5,714","25,118","5,938","5,856","25,712"
2103,13,"4,717","4,637","20,609","4,833","4,753","21,094"
2104,12,"2,899","2,810","12,907","2,944","2,856","13,099"
2105,11,"1,341","1,237","6,168","1,329","1,225","6,115"
2106,9.8,72,25,383,68,23,364
2107,8.9,0,0,0,0,0,0
2108,8.1,0,0,0,0,0,0
2109,7.2,0,0,0,0,0,0
2110,6.4,0,0,0,0,0,0
2111,5.5,0,0,0,0,0,0
2112,5,0,0,0,0,0,0
2113,4.4,0,0,0,0,0,0
2114,3.8,0,0,0,0,0,0
2115,3.4,0,0,0,0,0,0
2116,3.1,0,0,0,0,0,0
2117,2.9,0,0,0,0,0,0
2118,3.2,75,26,391,71,24,371
2119,4.6,741,635,"3,455",713,607,"3,328"
2120,6,"1,729","1,629","7,768","1,691","1,591","7,606"
2121,8,"2,683","2,592","11,858","2,646","2,555","11,704"
2122,9,"4,019","3,937","17,533","4,018","3,936","17,529"
2123,11,"5,022","4,942","21,771","5,060","4,980","21,928"
2124,12,"5,948","5,866","25,711","6,054","5,971","26,150"
2125,13,"5,652","5,571","24,535","5,746","5,665","24,930"
2126,13,"4,825","4,745","21,078","4,895","4,816","21,374"
2127,13,"4,255","4,174","18,665","4,331","4,251","18,985"
2128,13,"2,962","2,874","13,185","2,997","2,909","13,335"
2129,12,"1,534","1,432","7,024","1,517","1,414","6,948"
2130,10.8,83,31,437,78,28,415
2131,10.2,0,0,0,0,0,0
2132,9.6,0,0,0,0,0,0
2133,8.9,0,0,0,0,0,0
2134,8.3,0,0,0,0,0,0
2135,7.7,0,0,0,0,0,0
2136,7.3,0,0,0,0,0,0
2137,6.9,0,0,0,0,0,0
2138,6.6,0,0,0,0,0,0
2139,6.4,0,0,0,0,0,0
2140,6.2,0,0,0,0,0,0
2141,6.1,0,0,0,0,0,0
2142,6.5,83,31,436,79,29,414
2143,7.4,523,420,"2,497",497,394,"2,375"
2144,9,"1,578","1,476","7,166","1,537","1,435","6,990"
2145,10,"2,420","2,327","10,815","2,375","2,282","10,624"
2146,12,"3,665","3,582","16,149","3,658","3,575","16,121"
2147,13,"4,023","3,941","17,706","4,020","3,938","17,693"
2148,14,"3,776","3,694","16,696","3,746","3,663","16,567"
2149,14,"4,012","3,930","17,710","4,009","3,927","17,698"
2150,14,"2,700","2,609","12,128","2,648","2,557","11,906"
2151,14,"2,048","1,951","9,307","2,001","1,903","9,102"
2152,14,"1,275","1,171","5,917","1,228","1,123","5,706"
2153,13,470,368,"2,281",446,345,"2,170"
2154,12,17,2,101,17,2,96
2155,10.9,0,0,0,0,0,0
2156,9.8,0,0,0,0,0,0
2157,8.6,0,0,0,0,0,0
2158,7.3,0,0,0,0,0,0
2159,6.2,0,0,0,0,0,0
2160,5,0,0,0,0,0,0
2161,3.7,0,0,0,0,0,0
2162,2.4,0,0,0,0,0,0
2163,1.6,0,0,0,0,0,0
2164,0.8,0,0,0,0,0,0
2165,0.3,0,0,0,0,0,0
2166,0.9,175,99,870,166,91,827
2167,3,"1,720","1,620","7,669","1,702","1,601","7,592"
2168,4,"3,681","3,597","15,936","3,734","3,651","16,156"
2169,6,"6,330","6,246","26,942","6,486","6,401","27,585"
2170,7,"6,467","6,382","27,574","6,618","6,532","28,196"
2171,8,"6,810","6,722","29,014","6,966","6,877","29,654"
2172,9,"6,290","6,206","26,878","6,394","6,310","27,307"
2173,9,"4,654","4,574","20,128","4,667","4,587","20,181"
2174,9,"4,223","4,142","18,344","4,221","4,140","18,335"
2175,8,"3,970","3,888","17,287","4,006","3,924","17,438"
2176,8,"2,399","2,306","10,661","2,391","2,298","10,626"
2177,6.7,745,639,"3,490",716,610,"3,357"
2178,5.6,92,37,478,87,34,454
2179,4.9,0,0,0,0,0,0
2180,4.2,0,0,0,0,0,0
2181,3.5,0,0,0,0,0,0
2182,2.8,0,0,0,0,0,0
2183,2.1,0,0,0,0,0,0
2184,2.1,0,0,0,0,0,0
2185,2,0,0,0,0,0,0
2186,2,0,0,0,0,0,0
2187,1.9,0,0,0,0,0,0
2188,1.9,0,0,0,0,0,0
2189,1.9,0,0,0,0,0,0
2190,2.5,202,121,998,190,111,941
2191,5,"2,258","2,163","9,990","2,231","2,136","9,878"
2192,7,"3,642","3,559","15,855","3,667","3,584","15,957"
2193,8,"2,646","2,555","11,699","2,605","2,513","11,525"
2194,8,"1,841","1,742","8,289","1,772","1,672","7,989"
2195,9,"2,399","2,305","10,683","2,321","2,227","10,352"
2196,8,"1,015",909,"4,697",963,856,"4,467"
2197,7.9,419,319,"2,021",397,299,"1,922"
2198,8,"2,079","1,983","9,307","2,010","1,913","9,011"
2199,9,"4,360","4,279","18,928","4,396","4,316","19,081"
2200,9,"3,166","3,079","13,941","3,195","3,109","14,065"
2201,9,"1,371","1,267","6,262","1,338","1,234","6,121"
2202,8,133,66,682,126,61,648
2203,6.9,0,0,0,0,0,0
2204,5.8,0,0,0,0,0,0
2205,4.8,0,0,0,0,0,0
2206,3.6,0,0,0,0,0,0
2207,2.5,0,0,0,0,0,0
2208,1.4,0,0,0,0,0,0
2209,0.3,0,0,0,0,0,0
2210,-0.3,0,0,0,0,0,0
2211,-0.9,0,0,0,0,0,0
2212,-1.4,0,0,0,0,0,0
2213,-1.4,0,0,0,0,0,0
2214,-1,227,143,"1,109",209,127,"1,023"
2215,0,"1,120","1,014","5,065","1,085",979,"4,912"
2216,2,"3,932","3,850","16,876","3,969","3,887","17,025"
2217,4,"5,450","5,369","23,177","5,557","5,476","23,615"
2218,5,"7,097","7,007","30,001","7,271","7,179","30,710"
2219,7,"9,678","9,549","40,709","9,941","9,805","41,783"
2220,8,"7,715","7,618","32,748","7,890","7,791","33,469"
2221,8,"3,322","3,236","14,555","3,281","3,195","14,383"
2222,7,"3,035","2,948","13,342","2,989","2,900","13,145"
2223,7,"2,472","2,380","10,952","2,423","2,330","10,743"
2224,6,"1,178","1,073","5,390","1,130","1,024","5,178"
2225,5.2,892,785,"4,126",857,751,"3,973"
2226,4.1,32,6,174,30,5,165
2227,3.7,0,0,0,0,0,0
2228,3.3,0,0,0,0,0,0
2229,2.9,0,0,0,0,0,0
2230,2.5,0,0,0,0,0,0
2231,2.2,0,0,0,0,0,0
2232,2.2,0,0,0,0,0,0
2233,2.3,0,0,0,0,0,0
2234,2.4,0,0,0,0,0,0
2235,2.4,0,0,0,0,0,0
2236,2.5,0,0,0,0,0,0
2237,2.5,0,0,0,0,0,0
2238,3.2,238,152,"1,169",221,138,"1,092"
2239,4,584,480,"2,750",554,451,"2,617"
2240,6,"3,137","3,050","13,740","3,129","3,042","13,706"
2241,7,"2,622","2,530","11,604","2,574","2,482","11,402"
2242,8,"2,035","1,938","9,122","1,961","1,863","8,806"
2243,9,"4,116","4,035","17,954","4,101","4,020","17,891"
2244,11,"5,686","5,605","24,567","5,742","5,661","24,801"
2245,12,"5,753","5,671","24,916","5,813","5,732","25,169"
2246,13,"7,496","7,402","32,272","7,676","7,580","33,024"
2247,13,"5,714","5,633","24,861","5,834","5,753","25,365"
2248,14,"3,802","3,719","16,806","3,827","3,744","16,910"
2249,13,"1,175","1,070","5,460","1,133","1,027","5,274"
2250,11.6,50,13,270,47,12,257
2251,11.1,0,0,0,0,0,0
2252,10.6,0,0,0,0,0,0
2253,10.1,0,0,0,0,0,0
2254,9.6,0,0,0,0,0,0
2255,9.1,0,0,0,0,0,0
2256,8.5,0,0,0,0,0,0
2257,7.8,0,0,0,0,0,0
2258,7.5,0,0,0,0,0,0
2259,7.2,0,0,0,0,0,0
2260,6.9,0,0,0,0,0,0
2261,6.9,0.3,0.001,2,0.3,0.001,2
2262,7.9,377,279,"1,828",333,239,"1,628"
2263,10,"1,974","1,876","8,889","1,936","1,838","8,727"
2264,12,"4,068","3,987","17,844","4,109","4,027","18,015"
2265,14,"5,910","5,828","25,687","6,029","5,947","26,186"
2266,16,"7,307","7,215","31,680","7,485","7,391","32,430"
2267,17,"8,399","8,293","36,400","8,629","8,519","37,369"
2268,19,"8,674","8,563","37,712","8,917","8,802","38,742"
2269,20,"8,280","8,176","36,135","8,507","8,399","37,099"
2270,20,"7,219","7,127","31,670","7,392","7,299","32,410"
2271,20,"5,586","5,505","24,717","5,694","5,613","25,181"
2272,20,"3,550","3,466","15,956","3,573","3,489","16,055"
2273,19,"1,589","1,488","7,382","1,539","1,437","7,158"
2274,17,116,53,612,110,49,582
2275,15.7,0,0,0,0,0,0
2276,14.3,0,0,0,0,0,0
2277,13.1,0,0,0,0,0,0
2278,11.8,0,0,0,0,0,0
2279,10.5,0,0,0,0,0,0
2280,9.4,0,0,0,0,0,0
2281,8.2,0,0,0,0,0,0
2282,7.6,0,0,0,0,0,0
2283,7,0,0,0,0,0,0
2284,6.5,0,0,0,0,0,0
2285,6.4,1,0.004,5,1,0.004,5
2286,7.3,363,266,"1,763",313,220,"1,532"
2287,9,"2,043","1,946","9,174","2,000","1,903","8,990"
2288,11,"4,080","3,999","17,862","4,114","4,032","18,003"
2289,13,"5,922","5,841","25,671","6,032","5,949","26,128"
2290,14,"7,606","7,510","32,836","7,787","7,689","33,594"
2291,16,"8,401","8,295","36,288","8,619","8,509","37,205"
2292,17,"8,536","8,427","36,958","8,758","8,646","37,893"
2293,18,"8,204","8,100","35,618","8,414","8,308","36,505"
2294,18,"7,103","7,013","31,005","7,266","7,174","31,691"
2295,18,"5,537","5,457","24,382","5,633","5,552","24,787"
2296,18,"3,470","3,385","15,544","3,481","3,397","15,592"
2297,17,"1,504","1,402","6,973","1,449","1,346","6,729"
2298,15,130,63,675,123,58,642
2299,14,0,0,0,0,0,0
2300,13,0,0,0,0,0,0
2301,12,0,0,0,0,0,0
2302,10.9,0,0,0,0,0,0
2303,9.9,0,0,0,0,0,0
2304,9.4,0,0,0,0,0,0
2305,8.8,0,0,0,0,0,0
2306,8.5,0,0,0,0,0,0
2307,8.2,0,0,0,0,0,0
2308,8,0,0,0,0,0,0
2309,8,1,0.01,8,1,0.01,8
2310,9,342,247,"1,672",294,203,"1,450"
2311,11,"1,691","1,591","7,685","1,643","1,542","7,477"
2312,12,"3,302","3,216","14,625","3,297","3,211","14,604"
2313,14,"5,060","4,980","22,119","5,113","5,034","22,344"
2314,16,"6,437","6,352","28,017","6,547","6,461","28,477"
2315,18,"7,575","7,480","32,935","7,741","7,644","33,635"
2316,19,"8,283","8,179","36,028","8,483","8,375","36,871"
2317,20,"8,242","8,138","35,951","8,445","8,338","36,813"
2318,21,"7,218","7,127","31,620","7,378","7,286","32,297"
2319,21,"5,691","5,610","25,148","5,780","5,699","25,528"
2320,21,"3,745","3,662","16,810","3,756","3,673","16,856"
2321,20,"1,654","1,553","7,683","1,588","1,487","7,390"
2322,18,172,96,887,163,89,844
2323,17.1,0,0,0,0,0,0
2324,16.2,0,0,0,0,0,0
2325,15.3,0,0,0,0,0,0
2326,14.4,0,0,0,0,0,0
2327,13.5,0,0,0,0,0,0
2328,12.9,0,0,0,0,0,0
2329,12.2,0,0,0,0,0,0
2330,11.9,0,0,0,0,0,0
2331,11.6,0,0,0,0,0,0
2332,11.3,0,0,0,0,0,0
2333,11.3,2,0.02,12,2,0.02,12
2334,11.6,107,47,560,102,43,532
2335,12,431,331,"2,096",408,310,"1,993"
2336,12.3,544,440,"2,619",516,413,"2,490"
2337,12.5,706,600,"3,358",670,564,"3,193"
2338,13,"1,503","1,401","6,912","1,438","1,335","6,628"
2339,15,"5,472","5,392","23,890","5,503","5,422","24,019"
2340,16,"5,063","4,983","22,240","5,057","4,977","22,213"
2341,17,"4,784","4,705","21,101","4,775","4,695","21,062"
2342,17,"2,590","2,499","11,728","2,527","2,435","11,456"
2343,17,"2,239","2,144","10,209","2,176","2,080","9,934"
2344,17,"1,075",969,"5,066","1,026",920,"4,844"
2345,16.4,177,100,911,168,93,866
2346,15.7,30,5,168,28,5,159
2347,15.1,0,0,0,0,0,0
2348,14.1,0,0,0,0,0,0
2349,13.2,0,0,0,0,0,0
2350,12.2,0,0,0,0,0,0
2351,11.3,0,0,0,0,0,0
2352,10.3,0,0,0,0,0,0
2353,9.3,0,0,0,0,0,0
2354,8.7,0,0,0,0,0,0
2355,8.1,0,0,0,0,0,0
2356,7.7,0,0,0,0,0,0
2357,7.7,2,0.03,14,2,0.03,14
2358,8.6,381,284,"1,852",327,233,"1,603"
2359,10,"1,681","1,581","7,633","1,625","1,524","7,389"
2360,11,"2,914","2,826","12,953","2,881","2,793","12,814"
2361,13,"4,253","4,172","18,658","4,247","4,166","18,633"
2362,14,"5,325","5,245","23,227","5,349","5,269","23,325"
2363,16,"6,232","6,148","27,093","6,287","6,203","27,323"
2364,17,"6,746","6,659","29,330","6,837","6,749","29,710"
2365,18,"7,066","6,977","30,709","7,184","7,093","31,201"
2366,18,"5,836","5,754","25,567","5,899","5,817","25,832"
2367,18,"4,304","4,223","19,093","4,316","4,235","19,144"
2368,18,"3,004","2,916","13,518","2,976","2,888","13,399"
2369,17,"1,547","1,445","7,159","1,472","1,370","6,829"
2370,15.5,245,158,"1,236",224,140,"1,138"
2371,14.3,0,0,0,0,0,0
2372,13.4,0,0,0,0,0,0
2373,12.4,0,0,0,0,0,0
2374,11.4,0,0,0,0,0,0
2375,10.5,0,0,0,0,0,0
2376,10,0,0,0,0,0,0
2377,9.4,0,0,0,0,0,0
2378,9.1,0,0,0,0,0,0
2379,8.8,0,0,0,0,0,0
2380,8.6,0,0,0,0,0,0
2381,8.6,5,0.2,34,5,0.2,32
2382,9.9,458,358,"2,214",387,289,"1,885"
2383,12,"2,081","1,985","9,398","2,014","1,916","9,105"
2384,14,"4,053","3,972","17,870","4,052","3,971","17,866"
2385,16,"5,770","5,689","25,222","5,839","5,757","25,509"
2386,18,"7,171","7,081","31,224","7,297","7,205","31,755"
2387,19,"8,217","8,113","35,777","8,390","8,284","36,507"
2388,21,"8,521","8,412","37,159","8,703","8,592","37,931"
2389,22,"7,986","7,885","34,922","8,149","8,047","35,615"
2390,22,"6,737","6,650","29,690","6,844","6,756","30,146"
2391,22,"4,956","4,876","22,101","4,988","4,908","22,238"
2392,21,"3,262","3,176","14,773","3,235","3,149","14,654"
2393,20,"1,451","1,349","6,795","1,377","1,273","6,462"
2394,18.8,232,147,"1,183",213,130,"1,089"
2395,17.4,0,0,0,0,0,0
2396,16.5,0,0,0,0,0,0
2397,15.6,0,0,0,0,0,0
2398,14.7,0,0,0,0,0,0
2399,13.8,0,0,0,0,0,0
2400,13.3,0,0,0,0,0,0
2401,12.6,0,0,0,0,0,0
2402,12.3,0,0,0,0,0,0
2403,11.9,0,0,0,0,0,0
2404,11.7,0,0,0,0,0,0
2405,11.7,4,0.1,24,4,0.1,22
2406,12.7,411,312,"2,007",363,266,"1,784"
2407,14,"1,311","1,207","6,078","1,254","1,149","5,824"
2408,15,"2,146","2,050","9,756","2,082","1,985","9,478"
2409,17,"4,066","3,984","18,066","4,046","3,964","17,980"
2410,18,"5,097","5,017","22,532","5,103","5,023","22,556"
2411,20,"5,351","5,271","23,681","5,342","5,261","23,640"
2412,21,"5,019","4,939","22,307","4,999","4,919","22,220"
2413,21,"4,391","4,310","19,646","4,358","4,278","19,506"
2414,21,"3,592","3,509","16,211","3,548","3,464","16,018"
2415,21,"2,775","2,686","12,658","2,709","2,619","12,369"
2416,21,"1,896","1,798","8,783","1,834","1,735","8,507"
2417,20,"1,018",912,"4,844",964,858,"4,599"
2418,18.9,200,119,"1,027",185,106,953
2419,17.9,0,0,0,0,0,0
2420,16.3,0,0,0,0,0,0
2421,14.8,0,0,0,0,0,0
2422,13.3,0,0,0,0,0,0
2423,11.7,0,0,0,0,0,0
2424,10.4,0,0,0,0,0,0
2425,8.9,0,0,0,0,0,0
2426,8.1,0,0,0,0,0,0
2427,7.3,0,0,0,0,0,0
2428,6.7,0,0,0,0,0,0
2429,6.7,12,1,69,11,1,66
2430,7.7,472,370,"2,263",406,307,"1,964"
2431,9,"2,059","1,962","9,250","1,981","1,883","8,914"
2432,11,"3,681","3,597","16,180","3,649","3,565","16,045"
2433,13,"5,171","5,091","22,490","5,186","5,106","22,554"
2434,14,"4,907","4,827","21,437","4,898","4,818","21,400"
2435,15,"6,815","6,728","29,494","6,885","6,797","29,788"
2436,16,"6,944","6,855","30,092","7,019","6,930","30,406"
2437,17,"6,545","6,460","28,464","6,604","6,519","28,714"
2438,17,"5,398","5,318","23,663","5,408","5,328","23,705"
2439,17,"4,924","4,844","21,663","4,928","4,848","21,682"
2440,17,"4,071","3,990","18,059","4,028","3,946","17,875"
2441,16,"1,785","1,685","8,192","1,679","1,578","7,728"
2442,14.8,290,199,"1,451",253,165,"1,272"
2443,13.5,0,0,0,0,0,0
2444,11.9,0,0,0,0,0,0
2445,10.3,0,0,0,0,0,0
2446,8.7,0,0,0,0,0,0
2447,7.1,0,0,0,0,0,0
2448,6.2,0,0,0,0,0,0
2449,5.2,0,0,0,0,0,0
2450,4.6,0,0,0,0,0,0
2451,4,0,0,0,0,0,0
2452,3.6,0,0,0,0,0,0
2453,3.5,13,1,74,12,1,70
2454,5,533,430,"2,526",443,343,"2,121"
2455,7,"2,328","2,234","10,344","2,236","2,141","9,952"
2456,9,"4,398","4,318","19,114","4,379","4,298","19,032"
2457,11,"6,388","6,303","27,515","6,448","6,363","27,767"
2458,13,"7,899","7,800","33,945","8,017","7,917","34,438"
2459,15,"8,763","8,651","37,700","8,927","8,812","38,385"
2460,16,"8,897","8,782","38,393","9,066","8,949","39,106"
2461,17,"8,255","8,151","35,757","8,395","8,289","36,348"
2462,17,"7,138","7,048","31,058","7,232","7,141","31,453"
2463,17,"5,540","5,459","24,324","5,572","5,491","24,460"
2464,16,"3,607","3,523","16,079","3,564","3,480","15,896"
2465,15,"1,658","1,557","7,626","1,554","1,452","7,171"
2466,13.8,251,164,"1,260",222,138,"1,122"
2467,12.3,1,0.004,5,1,0.003,5
2468,11,0,0,0,0,0,0
2469,9.8,0,0,0,0,0,0
2470,8.5,0,0,0,0,0,0
2471,7.3,0,0,0,0,0,0
2472,6.5,0,0,0,0,0,0
2473,5.7,0,0,0,0,0,0
2474,5.2,0,0,0,0,0,0
2475,4.7,0,0,0,0,0,0
2476,4.3,0,0,0,0,0,0
2477,4.3,17,2,95,16,2,90
2478,5.8,549,446,"2,603",470,369,"2,247"
2479,8,"2,073","1,977","9,262","1,983","1,886","8,878"
2480,9,"3,915","3,833","17,074","3,878","3,796","16,920"
2481,11,"5,835","5,753","25,151","5,866","5,784","25,280"
2482,13,"7,087","6,998","30,465","7,168","7,077","30,797"
2483,15,"7,709","7,612","33,190","7,812","7,714","33,617"
2484,16,"8,014","7,914","34,516","8,130","8,028","34,997"
2485,17,"7,784","7,687","33,641","7,893","7,794","34,093"
2486,17,"6,564","6,479","28,581","6,629","6,543","28,851"
2487,17,"5,040","4,960","22,187","5,046","4,966","22,212"
2488,17,"3,479","3,395","15,527","3,427","3,342","15,302"
2489,16,"1,608","1,507","7,410","1,505","1,402","6,953"
2490,14.1,242,156,"1,218",214,131,"1,082"
2491,12.7,1,0.003,5,1,0.003,5
2492,11.7,0,0,0,0,0,0
2493,10.7,0,0,0,0,0,0
2494,9.7,0,0,0,0,0,0
2495,8.6,0,0,0,0,0,0
2496,8.1,0,0,0,0,0,0
2497,7.4,0,0,0,0,0,0
2498,7.1,0,0,0,0,0,0
2499,6.7,0,0,0,0,0,0
2500,6.5,0,0,0,0,0,0
2501,6.5,7,0.3,40,6,0.3,38
2502,6.9,281,191,"1,381",267,178,"1,313"
2503,7.7,723,617,"3,397",686,581,"3,232"
2504,8.3,995,888,"4,608",944,838,"4,385"
2505,9,"1,627","1,526","7,376","1,555","1,453","7,064"
2506,10,"2,050","1,953","9,207","1,966","1,868","8,847"
2507,10,"2,656","2,565","11,809","2,559","2,467","11,396"
2508,11,"2,506","2,414","11,188","2,411","2,318","10,784"
2509,11,"2,291","2,197","10,282","2,202","2,107","9,899"
2510,11,"1,966","1,868","8,885","1,884","1,786","8,534"
2511,11,"1,819","1,720","8,247","1,742","1,642","7,915"
2512,11,"1,446","1,343","6,625","1,381","1,277","6,340"
2513,10.9,754,648,"3,563",714,608,"3,381"
2514,10.4,261,172,"1,297",247,160,"1,230"
2515,9.8,2,0.02,11,2,0.02,11
